P_Ac_in (W),P_Batt_in (W),P_loss_in,,P_Ac_out,P_Batt_out,P_loss_out
-30600,-28844.89576,1755.104244,,30600,28643.85514,1956.144859
-30636,-28878.66755,1757.33245,,30636,28676.94326,1959.056745
-30672,-28912.4369,1759.563102,,30672,28710.0278,1961.972204
-30708,-28942.16177,1765.838231,,30708,28739.3206,1968.679405
-30744,-28975.92652,1768.07348,,30744,28772.39775,1971.60225
-30780,-29009.68883,1770.311173,,30780,28805.47133,1974.528671
-30816,-29043.44869,1772.551309,,30816,28838.54133,1977.458668
-30852,-29073.16521,1778.834786,,30852,28867.8196,1984.180398
-30888,-29106.92048,1781.079516,,30888,28900.88221,1987.117785
-30924,-29140.67331,1783.326687,,30924,28933.94125,1990.058751
-30960,-29174.4237,1785.5763,,30960,28966.9967,1993.003296
-30996,-29204.13188,1791.868118,,30996,28996.26043,1999.739565
-31032,-29237.87768,1794.12232,,31032,29029.3085,2002.691505
-31068,-29271.62104,1796.378963,,31068,29062.35297,2005.647025
-31104,-29305.36196,1798.638045,,31104,29095.39387,2008.606128
-31140,-29335.0618,1804.938195,,31140,29124.64305,2015.356947
-31176,-29368.79814,1807.201863,,31176,29157.67655,2018.323448
-31212,-29402.53203,1809.467968,,31212,29190.70647,2021.293533
-31248,-29436.26349,1811.736511,,31248,29223.7328,2024.267202
-31284,-29465.95501,1818.044988,,31284,29252.96742,2031.032582
-31320,-29499.68189,1820.318113,,31320,29285.98635,2034.013655
-31356,-29533.40633,1822.593673,,31356,29319.00169,2036.998313
-31392,-29567.12833,1824.871668,,31392,29352.01344,2039.986559
-31428,-29596.81153,1831.188465,,31428,29381.23349,2046.766511
-31464,-29630.52896,1833.471039,,31464,29414.23784,2049.762164
-31500,-29664.24395,1835.756046,,31500,29447.23859,2052.761407
-31536,-29697.95651,1838.043487,,31536,29480.23576,2055.764239
-31572,-29727.6314,1844.368596,,31572,29509.44123,2062.558773
-31608,-29761.33939,1846.660611,,31608,29542.43098,2065.569017
-31644,-29795.04494,1848.955057,,31644,29575.41715,2068.582852
-31680,-29828.74807,1851.251934,,31680,29608.39972,2071.60028
-31716,-29858.41465,1857.585349,,31716,29637.59059,2078.409407
-31752,-29892.1132,1859.886797,,31752,29670.56575,2081.434251
-31788,-29925.80933,1862.190674,,31788,29703.53731,2084.46269
-31824,-29959.50302,1864.496981,,31824,29736.50528,2087.494723
-31860,-29989.16131,1870.838695,,31860,29765.68155,2094.318454
-31896,-30022.85043,1873.149567,,31896,29798.64209,2097.357909
-31932,-30056.53713,1875.462868,,31932,29831.59904,2100.40096
-31968,-30090.2214,1877.778595,,31968,29864.55239,2103.447608
-32004,-30119.8714,1884.128601,,32004,29893.71405,2110.285954
-32040,-30153.55111,1886.448891,,32040,29926.65997,2113.340028
-32076,-30187.22839,1888.771607,,32076,29959.6023,2116.397701
-32112,-30220.90325,1891.096748,,32112,29992.54103,2119.458975
-32148,-30250.54496,1897.455038,,32148,30021.68805,2126.311946
-32184,-30284.21526,1899.784738,,32184,30054.61935,2129.380649
-32220,-30317.88314,1902.116861,,32220,30087.54705,2132.452955
-32256,-30351.54859,1904.451407,,32256,30120.47114,2135.528863
-32292,-30381.18203,1910.817975,,32292,30149.60353,2142.396471
-32328,-30414.84292,1913.157076,,32328,30182.52019,2145.479813
-32364,-30448.5014,1915.498599,,32364,30215.43324,2148.56676
-32400,-30482.15746,1917.842542,,32400,30248.34269,2151.657313
-32436,-30511.78262,1924.217381,,32436,30277.46043,2158.539568
-32472,-30545.43412,1926.565876,,32472,30310.36244,2161.637559
-32508,-30579.08321,1928.91679,,32508,30343.26084,2164.739158
-32544,-30612.72988,1931.270124,,32544,30376.15564,2167.844365
-32580,-30642.34677,1937.653227,,32580,30405.25872,2174.741278
-32616,-30675.98889,1940.011107,,32616,30438.14607,2177.853928
-32652,-30709.62859,1942.371405,,32652,30471.02981,2180.970188
-32688,-30743.26588,1944.73412,,32688,30503.90994,2184.090059
-32724,-30772.87452,1951.12548,,32724,30532.99836,2191.001641
-32760,-30806.50726,1953.492739,,32760,30565.87104,2194.12896
-32796,-30840.13759,1955.862413,,32796,30598.74011,2197.259891
-32832,-30869.7401,1962.259897,,32832,30627.81768,2204.182315
-32868,-30903.36589,1964.634112,,32868,30660.6793,2207.320698
-32904,-30936.98926,1967.01074,,32904,30693.53731,2210.462695
-32940,-30970.61022,1969.389782,,32940,30726.39169,2213.608307
-32976,-31000.20449,1975.795512,,32976,30755.45458,2220.54542
-33012,-31033.82091,1978.179091,,33012,30788.30151,2223.698488
-33048,-31067.43492,1980.565082,,33048,30821.14483,2226.855173
-33084,-31101.04652,1982.953484,,33084,30853.98452,2230.015476
-33120,-31130.63255,1989.367452,,33120,30883.03271,2236.967289
-33156,-31164.23961,1991.760387,,33156,30915.86495,2240.135052
-33192,-31197.84427,1994.155732,,33192,30948.69356,2243.306436
-33228,-31231.44651,1996.553487,,33228,30981.51856,2246.481439
-33264,-31261.02431,2002.975686,,33264,31010.55204,2253.447963
-33300,-31294.62203,2005.37797,,33300,31043.36957,2256.630432
-33336,-31328.21734,2007.782662,,33336,31076.18348,2259.816523
-33372,-31361.81024,2010.189762,,33372,31108.99376,2263.006237
-33408,-31391.37982,2016.620185,,33408,31138.01252,2269.987482
-33444,-31424.96819,2019.03181,,33444,31170.81533,2273.184666
-33480,-31458.55416,2021.445841,,33480,31203.61452,2276.385475
-33516,-31492.13772,2023.862277,,33516,31236.41009,2279.58991
-33552,-31521.69908,2030.300918,,33552,31265.41411,2286.585887
-33588,-31555.27812,2032.721876,,33588,31298.2022,2289.797797
-33624,-31588.85476,2035.145238,,33624,31330.98667,2293.013333
-33660,-31622.429,2037.571003,,33660,31363.7675,2296.232499
-33696,-31651.98215,2044.017855,,33696,31392.75678,2303.24322
-33732,-31685.55186,2046.448138,,33732,31425.53014,2306.469864
-33768,-31719.11918,2048.880823,,33768,31458.29986,2309.700138
-33804,-31752.68409,2051.31591,,33804,31491.06596,2312.934044
-33840,-31782.22903,2057.770966,,33840,31520.04048,2319.959519
-33876,-31815.78943,2060.210566,,33876,31552.79909,2323.200909
-33912,-31849.34743,2062.652567,,33912,31585.55407,2326.445931
-33948,-31882.90303,2065.096968,,33948,31618.30541,2329.694587
-33984,-31912.43978,2071.56022,,33984,31647.26517,2336.734828
-34020,-31945.99087,2074.009131,,34020,31680.00903,2339.990972
-34056,-31979.53956,2076.460439,,34056,31712.74925,2343.250752
-34092,-32013.08585,2078.914146,,34092,31745.48583,2346.514168
-34128,-32042.61441,2085.385588,,34128,31774.43081,2353.569185
-34164,-32076.1562,2087.843801,,34164,31807.15991,2356.840095
-34200,-32109.69559,2090.30441,,34200,31839.88536,2360.114642
-34236,-32143.23259,2092.767414,,34236,31872.60717,2363.392829
-34272,-32172.75296,2099.24704,,34272,31901.53737,2370.462633
-34308,-32206.28545,2101.714547,,34308,31934.25168,2373.748318
-34344,-32239.81555,2104.184448,,34344,31966.96236,2377.037643
-34380,-32273.34326,2106.656742,,34380,31999.66939,2380.33061
-34416,-32302.85546,2113.144545,,34416,32028.58479,2387.415213
-34452,-32336.37866,2115.621339,,34452,32061.28432,2390.715682
-34488,-32369.89948,2118.100524,,34488,32093.9802,2394.019796
-34524,-32403.4179,2120.582102,,34524,32126.67245,2397.327553
-34560,-32432.92193,2127.078074,,34560,32155.57303,2404.426965
-34596,-32466.43585,2129.564146,,34596,32188.25777,2407.74223
-34632,-32499.94739,2132.052609,,34632,32220.93886,2411.061141
-34668,-32533.45654,2134.543461,,34668,32253.6163,2414.383699
-34704,-32562.9524,2141.047596,,34704,32282.50207,2421.497931
-34740,-32596.45706,2143.54294,,34740,32315.172,2424.828001
-34776,-32629.95933,2146.040672,,34776,32347.83828,2428.16172
-34812,-32663.45921,2148.540791,,34812,32380.50091,2431.499089
-34848,-32692.94692,2155.053083,,34848,32409.37185,2438.628153
-34884,-32726.44231,2157.55769,,34884,32442.02696,2441.973038
-34920,-32759.93532,2160.064683,,34920,32474.67843,2445.321575
-34956,-32793.42594,2162.574062,,34956,32507.32624,2448.673764
-34992,-32822.9055,2169.094503,,34992,32536.18233,2455.817671
-35028,-32856.39163,2171.608366,,35028,32568.82262,2459.177381
-35064,-32889.87539,2174.124614,,35064,32601.45925,2462.540746
-35100,-32923.35676,2176.643244,,35100,32634.09223,2465.907767
-35136,-32952.82817,2183.171828,,35136,32662.93347,2473.066527
-35172,-32986.30506,2185.694939,,35172,32695.55893,2476.441073
-35208,-33019.77957,2188.220433,,35208,32728.18072,2479.819276
-35244,-33053.25169,2190.748308,,35244,32760.79886,2483.201137
-35280,-33082.71497,2197.285027,,35280,32789.62524,2490.374762
-35316,-33116.18262,2199.817379,,35316,32822.23585,2493.764154
-35352,-33149.64789,2202.352111,,35352,32854.84279,2497.157206
-35388,-33183.11078,2204.889223,,35388,32887.44608,2500.553918
-35424,-33212.56593,2211.434071,,35424,32916.25758,2507.742419
-35460,-33246.02434,2213.975656,,35460,32948.85333,2511.146667
-35496,-33279.48038,2216.519619,,35496,32981.44542,2514.554577
-35532,-33312.93404,2219.065959,,35532,33014.03385,2517.966151
-35568,-33342.38107,2225.618931,,35568,33042.83046,2525.169538
-35604,-33375.83026,2228.169741,,35604,33075.41135,2528.588652
-35640,-33409.27707,2230.722927,,35640,33107.98857,2532.011432
-35676,-33442.72151,2233.278488,,35676,33140.56212,2535.437877
-35712,-33472.16042,2239.839576,,35712,33169.34384,2542.656163
-35748,-33505.6004,2242.399603,,35748,33201.90985,2546.090153
-35784,-33539.038,2244.962005,,35784,33234.47219,2549.527811
-35820,-33572.47322,2247.52678,,35820,33267.03086,2552.969138
-35856,-33601.90402,2254.095976,,35856,33295.79767,2560.202333
-35892,-33635.33479,2256.665214,,35892,33328.34879,2563.65121
-35928,-33668.76318,2259.236823,,35928,33360.89624,2567.103758
-35964,-33702.1892,2261.810805,,35964,33393.44002,2570.559977
-36000,-33731.6119,2268.388103,,36000,33422.19191,2577.808092
-36036,-33765.03346,2270.966543,,36036,33454.72813,2581.271866
-36072,-33798.45265,2273.547353,,36072,33487.26069,2584.739313
-36108,-33831.86947,2276.130533,,36108,33519.78957,2588.210434
-36144,-33861.28407,2282.715928,,36144,33548.52652,2595.473481
-36180,-33894.69644,2285.303562,,36180,33581.04784,2598.952162
-36216,-33928.10643,2287.893565,,36216,33613.56548,2602.434519
-36252,-33961.51406,2290.485936,,36252,33646.07945,2605.920553
-36288,-33990.92058,2297.079419,,36288,33674.80146,2613.198543
-36324,-34024.32376,2299.676241,,36324,33707.30786,2616.692141
-36360,-34057.72457,2302.275429,,36360,33739.81058,2620.189418
-36396,-34091.12302,2304.876983,,36396,33772.30962,2623.690375
-36432,-34120.52145,2311.478549,,36432,33801.01668,2630.983319
-36468,-34153.91545,2314.08455,,36468,33833.50815,2634.491845
-36504,-34187.30708,2316.692916,,36504,33865.99595,2638.004053
-36540,-34220.69635,2319.303646,,36540,33898.48006,2641.519943
-36576,-34250.08671,2325.913287,,36576,33927.17215,2648.827852
-36612,-34283.47154,2328.528461,,36612,33959.64868,2652.351316
-36648,-34316.854,2331.145997,,36648,33992.12154,2655.878465
-36684,-34350.23411,2333.765895,,36684,34024.5907,2659.409298
-36720,-34379.6164,2340.383605,,36720,34053.26782,2666.732184
-36756,-34412.99206,2343.007943,,36756,34085.7294,2670.270596
-36792,-34446.36536,2345.634641,,36792,34118.1873,2673.812696
-36828,-34479.7363,2348.2637,,36828,34150.64152,2677.358483
-36864,-34509.11053,2354.889473,,36864,34179.30364,2684.696357
-36900,-34542.47703,2357.522968,,36900,34211.75027,2688.249728
-36936,-34575.84118,2360.158821,,36936,34244.19321,2691.80679
-36972,-34609.20297,2362.797033,,36972,34276.63246,2695.367541
-37008,-34638.56914,2369.430861,,37008,34305.27959,2702.720414
-37044,-34671.92649,2372.073505,,37044,34337.71125,2706.288755
-37080,-34705.28149,2374.718506,,37080,34370.13921,2709.860788
-37116,-34738.63414,2377.365864,,37116,34402.56349,2713.436514
-37152,-34767.99226,2384.007741,,37152,34431.1956,2720.804397
-37188,-34801.34047,2386.659528,,37188,34463.61228,2724.387718
-37224,-34834.68633,2389.313668,,37224,34496.02527,2727.974733
-37260,-34868.02984,2391.970164,,37260,34528.43456,2731.565445
-37296,-34897.37992,2398.620084,,37296,34557.05165,2738.948349
-37332,-34930.719,2401.281004,,37332,34589.45334,2742.54666
-37368,-34964.05572,2403.944278,,37368,34621.85133,2746.148668
-37404,-34997.3901,2406.609904,,37404,34654.24562,2749.754375
-37440,-35026.73214,2413.26786,,37440,34682.84769,2757.152313
-37476,-35060.06209,2415.937907,,37476,34715.23438,2760.765624
-37512,-35093.38969,2418.610305,,37512,34747.61736,2764.382636
-37548,-35126.71495,2421.285054,,37548,34779.99665,2768.003349
-37584,-35156.04896,2427.95104,,37584,34808.58367,2775.416331
-37620,-35189.36979,2430.630206,,37620,34840.95535,2779.044653
-37656,-35222.68828,2433.311722,,37656,34873.32332,2782.676679
-37692,-35256.00441,2435.995587,,37692,34905.68759,2786.312409
-37728,-35285.33041,2442.669595,,37728,34934.25955,2793.740447
-37764,-35318.64213,2445.357874,,37764,34966.61621,2797.38379
-37800,-35351.9515,2448.048499,,37800,34998.96916,2801.03084
-37836,-35385.25853,2450.741472,,37836,35031.3184,2804.681597
-37872,-35414.5765,2457.423496,,37872,35059.8753,2812.124702
-37908,-35447.87912,2460.120879,,37908,35092.21692,2815.783078
-37944,-35481.17939,2462.820607,,37944,35124.55484,2819.445162
-37980,-35514.47732,2465.52268,,37980,35156.88904,2823.110957
-38016,-35543.78729,2472.212714,,38016,35185.43086,2830.56914
-38052,-35577.08081,2474.919195,,38052,35217.75744,2834.242559
-38088,-35610.37198,2477.628018,,38088,35250.08031,2837.919688
-38124,-35643.66082,2480.339184,,38124,35282.39947,2841.600531
-38160,-35672.96278,2487.037221,,38160,35310.9262,2849.073805
-38196,-35706.24721,2489.752791,,38196,35343.23772,2852.762276
-38232,-35739.5293,2492.470702,,38232,35375.54554,2856.454462
-38268,-35772.80905,2495.190953,,38268,35407.84964,2860.150363
-38304,-35802.10301,2501.896987,,38304,35436.36126,2867.638738
-38340,-35835.37836,2504.621639,,38340,35468.65773,2871.342274
-38376,-35868.65137,2507.34863,,38376,35500.95047,2875.049526
-38412,-35901.92204,2510.07796,,38412,35533.2395,2878.760497
-38448,-35931.20802,2516.791983,,38448,35561.73602,2886.263985
-38484,-35964.47429,2519.525709,,38484,35594.01741,2889.982594
-38520,-35997.73823,2522.261773,,38520,35626.29508,2893.704924
-38556,-36030.99983,2525.000174,,38556,35658.56903,2897.430974
-38592,-36060.27782,2531.722181,,38592,35687.05041,2904.949587
-38628,-36093.53503,2534.464975,,38628,35719.31672,2908.683281
-38664,-36126.7899,2537.210104,,38664,35751.5793,2912.420698
-38700,-36160.04243,2539.957568,,38700,35783.83816,2916.161839
-38736,-36189.31245,2546.687552,,38736,35812.30441,2923.695588
-38772,-36222.56059,2549.439405,,38772,35844.55562,2927.444378
-38808,-36255.80641,2552.193592,,38808,35876.80311,2931.196894
-38844,-36289.04989,2554.950113,,38844,35909.04686,2934.953136
-38880,-36318.31193,2561.688067,,38880,35937.49797,2942.502032
-38916,-36351.55103,2564.448973,,38916,35969.73407,2946.265928
-38952,-36384.78779,2567.21221,,38952,36001.96645,2950.033553
-38988,-36418.02222,2569.977779,,38988,36034.19509,2953.804907
-39024,-36451.25432,2572.745679,,39024,36066.42001,2957.579991
-39060,-36480.50635,2579.493648,,39060,36094.85203,2965.147975
-39096,-36513.73407,2582.265929,,39096,36127.06928,2968.930719
-39132,-36546.95946,2585.040539,,39132,36159.2828,2972.717196
-39168,-36580.18252,2587.817478,,39168,36191.49259,2976.507406
-39204,-36609.4266,2594.573403,,39204,36219.90944,2984.090562
-39240,-36642.64528,2597.354719,,39240,36252.11156,2987.888437
-39276,-36675.86164,2600.138363,,39276,36284.30995,2991.690047
-39312,-36709.07567,2602.924334,,39312,36316.50461,2995.495393
-39348,-36738.31179,2609.688208,,39348,36344.90627,3003.093734
-39384,-36771.52145,2612.478553,,39384,36377.09325,3006.90675
-39420,-36804.72878,2615.271223,,39420,36409.2765,3010.723504
-39456,-36837.93378,2618.066219,,39456,36441.456,3014.543997
-39492,-36867.16196,2624.838036,,39492,36469.84247,3022.157533
-39528,-36900.3626,2627.637402,,39528,36502.0143,3025.985702
-39564,-36933.56091,2630.439091,,39564,36534.18239,3029.817611
-39600,-36966.7569,2633.243104,,39600,36566.34674,3033.653261
-39636,-36995.97714,2640.022857,,39636,36594.71799,3041.282005
-39672,-37029.16876,2642.831237,,39672,36626.87466,3045.125336
-39708,-37062.35806,2645.641938,,39708,36659.02759,3048.972411
-39744,-37095.54504,2648.454961,,39744,36691.17677,3052.823229
-39780,-37124.75736,2655.242643,,39780,36719.53281,3060.467192
-39816,-37157.93997,2658.060029,,39816,36751.6743,3064.325697
-39852,-37191.12026,2660.879735,,39852,36783.81205,3068.187948
-39888,-37224.29824,2663.70176,,39888,36815.94605,3072.053946
-39924,-37253.50263,2670.497366,,39924,36844.28686,3079.71314
-39960,-37286.67625,2673.323751,,39960,36876.41317,3083.586829
-39996,-37319.84755,2676.152454,,39996,36908.53573,3087.464267
-40032,-37353.01653,2678.983475,,40032,36940.65455,3091.345455
-40068,-37382.213,2685.786998,,40068,36968.98011,3099.019891
-40104,-37415.37763,2688.622375,,40104,37001.09122,3102.908776
-40140,-37448.53993,2691.460067,,40140,37033.19859,3106.801412
-40176,-37481.69992,2694.300076,,40176,37065.3022,3110.6978
-40212,-37510.88849,2701.111509,,40212,37093.61251,3118.387491
-40248,-37544.04413,2703.95587,,40248,37125.70842,3122.291581
-40284,-37577.19745,2706.802546,,40284,37157.80057,3126.199426
-40320,-37610.34847,2709.651535,,40320,37189.88897,3130.111027
-40356,-37639.52913,2716.470872,,40356,37218.18402,3137.815983
-40392,-37672.67579,2719.32421,,40392,37250.26471,3141.735291
-40428,-37705.82014,2722.179861,,40428,37282.34164,3145.658355
-40464,-37734.99494,2729.005061,,40464,37310.62536,3153.374637
-40500,-37768.13494,2731.865058,,40500,37342.69459,3157.305413
-40536,-37801.27263,2734.727366,,40536,37374.76005,3161.239948
-40572,-37834.40802,2737.591985,,40572,37406.82176,3165.178243
-40608,-37863.57492,2744.425078,,40608,37435.09019,3172.909812
-40644,-37896.70596,2747.294039,,40644,37467.14418,3176.855823
-40680,-37929.83469,2750.16531,,40680,37499.1944,3180.805597
-40716,-37962.96111,2753.038889,,40716,37531.24087,3184.759135
-40752,-37992.12013,2759.879868,,40752,37559.494,3192.506001
-40788,-38025.24221,2762.757787,,40788,37591.53274,3196.46726
-40824,-38058.36199,2765.638013,,40824,37623.56772,3200.432284
-40860,-38091.47945,2768.520545,,40860,37655.59893,3204.401074
-40896,-38120.63059,2775.369405,,40896,37683.83675,3212.163251
-40932,-38153.74373,2778.256273,,40932,37715.86023,3216.139767
-40968,-38186.85455,2781.145447,,40968,37747.87995,3220.120052
-41004,-38219.96307,2784.036926,,41004,37779.89589,3224.104105
-41040,-38249.10634,2790.893659,,41040,37808.1184,3231.881605
-41076,-38282.21053,2793.78947,,41076,37840.12661,3235.87339
-41112,-38315.31242,2796.687585,,41112,37872.13105,3239.868946
-41148,-38348.412,2799.588002,,41148,37904.13173,3243.868274
-41184,-38377.5474,2806.452603,,41184,37932.33889,3251.661108
-41220,-38410.64265,2809.357349,,41220,37964.33183,3255.668173
-41256,-38443.7356,2812.264398,,41256,37996.32099,3259.679012
-41292,-38476.82625,2815.173747,,41292,38028.30637,3263.693625
-41328,-38505.95379,2822.046208,,41328,38056.4982,3271.501805
-41364,-38539.04012,2824.959883,,41364,38088.47584,3275.524161
-41400,-38572.12414,2827.875857,,41400,38120.44971,3279.550293
-41436,-38605.20587,2830.794131,,41436,38152.4198,3283.580203
-41472,-38634.32555,2837.674447,,41472,38180.59626,3291.40374
-41508,-38667.40296,2840.597042,,41508,38212.5586,3295.441398
-41544,-38700.47806,2843.521936,,41544,38244.51716,3299.482836
-41580,-38733.55087,2846.449127,,41580,38276.47195,3303.528054
-41616,-38762.66271,2853.337291,,41616,38304.63304,3311.36696
-41652,-38795.7312,2856.2688,,41652,38336.58007,3315.419931
-41688,-38828.79739,2859.202606,,41688,38368.52332,3319.476685
-41724,-38861.86129,2862.138706,,41724,38400.46278,3323.537221
-41760,-38890.96529,2869.034713,,41760,38428.60849,3331.391509
-41796,-38924.02487,2871.975128,,41796,38460.5402,3335.459804
-41832,-38957.08216,2874.917838,,41832,38492.46812,3339.531885
-41868,-38990.13716,2877.862842,,41868,38524.39225,3343.607751
-41904,-39019.23332,2884.766684,,41904,38552.52257,3351.477432
-41940,-39052.284,2887.715999,,41940,38584.43894,3355.561063
-41976,-39085.33239,2890.667606,,41976,38616.35152,3359.648481
-42012,-39118.37849,2893.621505,,42012,38648.26031,3363.739688
-42048,-39147.46682,2900.533176,,42048,38676.37522,3371.624775
-42084,-39180.50862,2903.491383,,42084,38708.27625,3375.723752
-42120,-39213.54812,2906.451881,,42120,38740.17348,3379.826519
-42156,-39246.58533,2909.414669,,42156,38772.06692,3383.933079
-42192,-39275.66584,2916.334163,,42192,38800.16642,3391.833583
-42228,-39308.69875,2919.301255,,42228,38832.05208,3395.947917
-42264,-39341.72936,2922.270636,,42264,38863.93395,3400.066045
-42300,-39374.7577,2925.242304,,42300,38895.81203,3404.187968
-42336,-39403.83039,2932.169615,,42336,38923.8961,3412.103901
-42372,-39436.85442,2935.145585,,42372,38955.7664,3416.233604
-42408,-39469.87616,2938.123842,,42408,38987.6329,3420.367103
-42444,-39502.89562,2941.104385,,42444,39019.4956,3424.504401
-42480,-39531.96049,2948.039505,,42480,39047.56422,3432.435775
-42516,-39564.97565,2951.024346,,42516,39079.41914,3436.580858
-42552,-39597.98853,2954.011472,,42552,39111.27026,3440.72974
-42588,-39630.99912,2957.000882,,42588,39143.11758,3444.882423
-42624,-39660.05619,2963.943806,,42624,39171.17075,3452.829251
-42660,-39693.06249,2966.93751,,42660,39203.01028,3456.989725
-42696,-39726.0665,2969.933498,,42696,39234.846,3461.154001
-42732,-39759.06823,2972.931767,,42732,39266.67792,3465.322081
-42768,-39788.11751,2979.88249,,42768,39294.71563,3473.284374
-42804,-39821.11495,2982.88505,,42804,39326.53975,3477.46025
-42840,-39854.11011,2985.889892,,42840,39358.36007,3481.639932
-42876,-39887.10299,2988.897015,,42876,39390.17658,3485.82342
-42912,-39916.14447,2995.855528,,42912,39418.19881,3493.80119
-42948,-39949.13306,2998.866938,,42948,39450.00752,3497.99248
-42984,-39982.11937,3001.880627,,42984,39481.81242,3502.187578
-43020,-40015.1034,3004.896595,,43020,39513.61351,3506.386486
-43056,-40044.13711,3011.862894,,43056,39541.62025,3514.379745
-43092,-40077.11685,3014.883146,,43092,39573.41354,3518.58646
-43128,-40110.09432,3017.905676,,43128,39605.20301,3522.796986
-43164,-40143.06952,3020.930482,,43164,39636.98868,3527.011324
-43200,-40172.09544,3027.90456,,43200,39664.97991,3535.020085
